video_date,video_title,video_url,timestamp_start,timestamp_end,timestamp_url,ticker,ticker_raw,company,event_type,action_inferred,confidence_rule_based,quote_segment,context_window,use_for_demo_portfolio,manual_verification_needed
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,15:51,16:02,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=951s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,Netflix as a top position. Uh my,"go over the same companies, but there's some unique companies here. We have Netflix as a top position. Uh my thoughts on Netflix are very simple. Right now, I consider it a hold to a",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,15:52,16:04,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=952s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,thoughts on Netflix are very simple.,"some unique companies here. We have Netflix as a top position. Uh my thoughts on Netflix are very simple. Right now, I consider it a hold to a soft buy. They have so much operating",True,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,37:28,37:44,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=2248s,NVDA,NVDA,Nvidia,buy_or_add,buy_or_add,0.75,gifting. You bought Nvidia at $300. It's,"adviserss have never heard of. We call it the upstream gifting. Okay, upstream gifting. You bought Nvidia at $300. It's now worth $30,000. Your 94year-old grandmother is in poor",True,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,06:19,06:33,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=379s,AAPL,AAPL,Apple,holding_update,hold_or_portfolio_holding,0.65,"own, whether it was Microsoft or Apple","was a massive turnaround. But it wasn't the only winner. Many companies that I own, whether it was Microsoft or Apple or Google, many of them spurred up from 2022 in present day now to around a 22",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,11:16,11:27,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=676s,ADBE,ADBE,Adobe,holding_update,hold_or_portfolio_holding,0.65,own. This one's Adobe. Adobe is a,"and it's worthy of looking at. Now, finally, we move on to one that I don't own. This one's Adobe. Adobe is a company that a lot of investors, including me, have been concerned about",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,12:35,12:49,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=755s,ADBE,ADBE,Adobe,buy_or_add,buy_or_add,0.75,Adobe and it causes concern. Add on to,growing so quickly in the area of video and photo editing. We compare that to Adobe and it causes concern. Add on to that that Adobe has this cloud above it of being a company that seems a little,True,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,09:23,09:36,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=563s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,"is Amazon. Now, I have a big position in","now, and I'll mention it again. This is one that I still believe is a buy, which is Amazon. Now, I have a big position in Amazon, $134,000 with $41,000 in the green. I bought a",True,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,09:34,09:45,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=574s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,"Amazon's bullcase extensively,","lot of the company in 2022 when there's the big sell-off. I've gone over Amazon's bullcase extensively, highlighting five points of I think this one will be a secular compounder in the",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,09:44,09:56,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=584s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,"in this case, I want to highlight Amazon","future that investors will regret not owning if they don't already own it. But in this case, I want to highlight Amazon just in terms of the valuation. When we look at the company overall, it's made",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,05:47,06:02,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=347s,F,F,Ford,sell_or_reduce,sell_or_reduce,0.75,went from a 23 Ford PE ratio all the way,multiples have compressed. What we see overall in this chart is that blue line went from a 23 Ford PE ratio all the way down to a 16. The S&P 500 was selling at a deal. Investors that bought during,False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,06:21,06:35,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=381s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"or Google, many of them spurred up from","the only winner. Many companies that I own, whether it was Microsoft or Apple or Google, many of them spurred up from 2022 in present day now to around a 22 to 23 price to earnings ratio on a",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,28:27,28:41,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=1707s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,Instagram and an everexpanding portfolio,"37year-old Humphrey now has 100,000 combined followers on Tik Tok and Instagram and an everexpanding portfolio of more than 500 children's names that she helped select. Her best spoke naming",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,06:19,06:33,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=379s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,"own, whether it was Microsoft or Apple","was a massive turnaround. But it wasn't the only winner. Many companies that I own, whether it was Microsoft or Apple or Google, many of them spurred up from 2022 in present day now to around a 22",False,True
2025-09-29,"The Stock Market Is Overvalued, Here's What I'm Doing Now",https://www.youtube.com/watch?v=XuIVc5pDN5c,05:34,05:49,https://www.youtube.com/watch?v=XuIVc5pDN5c&t=334s,SPOT,SPOT,Spotify,buy_or_add,buy_or_add,0.75,"from $220 to 500, Spotify going from a","That's where you get things like Netflix going from $200 to 12, Microsoft going from $220 to 500, Spotify going from a $20 billion market cap to a $100 billion market cap. You buy during times where",True,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,05:18,05:30,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=318s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,Amazon trading at $220,Meaning it's the easiest to pick. It's the ones that are the easiest to buy. Amazon trading at $220 is another case where investors may have anchoring bias. Anchoring bias is when,True,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,07:12,07:24,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=432s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,its history. Amazon is a buy today and,company is selling at one of the cheapest valuations it's been throughout its history. Amazon is a buy today and it's a company that I believe will continue to be a buy under $300 per,False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,21:26,21:39,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=1286s,AVGO,AVGO,Broadcom,buy_or_add,buy_or_add,0.75,"get to. First of all, Broadcom's up 10%","that it's a buy under $400 per share. Now, moving on, we have a lot of news to get to. First of all, Broadcom's up 10% today. This is on news that Open AI announced a multi-billion dollar",True,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,28:00,28:14,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=1680s,COST,COST,Costco,sell_or_reduce,sell_or_reduce,0.75,Costco because of the products they sell,"Nvidia. It's very easy to predict the future earnings growth and revenue of Costco because of the products they sell and the industries they operate in. Costco's selling low-margin beef,",False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,02:07,02:18,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=127s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,you invest in Google now when you could,"Joseph, you've missed Google. It's up a lot this year. It's up 27%. Why would you invest in Google now when you could have bought it a couple months ago? And while that's true, we don't always have",True,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,02:50,03:04,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=170s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,Google of why I like this stock still,23 forward PE ratio. The thing that I always remind investors when looking at Google of why I like this stock still today so much is because of the assets they own. Everyone's focused on Google,False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,09:38,09:51,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=578s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,to Netflix. This is one that obviously I,is as solid as it gets and it will continue to grow. In number four we get to Netflix. This is one that obviously I have a history with. I'm a big investor in Netflix. I love the company. I own,False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,09:51,10:03,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=591s,NFLX,NFLX,Netflix,sell_or_reduce,sell_or_reduce,0.75,Netflix and I could just end on a high,"of the stock, 85,000 of that being gains. Even though I've done well on Netflix and I could just end on a high note. I could sell the company, say it was a successful investment, wash my",False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,27:48,28:00,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=1668s,NVDA,NVDA,Nvidia,holding_update,hold_or_portfolio_holding,0.65,their spend of Nvidia on their own TPUs,"the majority of this revenue, won't be able to replace a significant portion of their spend of Nvidia on their own TPUs or their own custom-made chips. It's very difficult to predict the",False,True
2025-10-13,Top Five AI Stocks I'm Buying Now,https://www.youtube.com/watch?v=QwwVJfvfqN8,27:56,28:08,https://www.youtube.com/watch?v=QwwVJfvfqN8&t=1676s,NVDA,NVDA,Nvidia,sell_or_reduce,sell_or_reduce,0.75,Nvidia. It's very easy to predict the,It's very difficult to predict the earnings and future revenue growth of an Nvidia. It's very easy to predict the future earnings growth and revenue of Costco because of the products they sell,False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,31:25,31:37,https://www.youtube.com/watch?v=--P9ha_OTJA&t=1885s,ABNB,ABNB,Airbnb,holding_update,hold_or_portfolio_holding,0.65,holdings and with Airbnb. They have no,"every travel agency and airlines, they now have to operate with booking holdings and with Airbnb. They have no choice in the matter. They have to operate with these new technologies. And",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,11:48,12:01,https://www.youtube.com/watch?v=--P9ha_OTJA&t=708s,ADBE,ADBE,Adobe,buy_or_add,buy_or_add,0.75,"don't own Adobe, but I've chosen to go","passive income portfolio, I don't own Meta. I've chosen to go with Google. I don't own Adobe, but I've chosen to go with Salesforce. The next couple of companies that are undervalued today and",True,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,01:44,01:56,https://www.youtube.com/watch?v=--P9ha_OTJA&t=104s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,of Uber. We also have news that Amazon,"with their earnings report, and he lays out an investment thesis for the future of Uber. We also have news that Amazon has sued Perplexity to stop them from using their AI tool to buy stuff.",True,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,26:00,26:12,https://www.youtube.com/watch?v=--P9ha_OTJA&t=1560s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,believe Amazon and I I've mentioned it,"moving on, we have news that one of my largest positions which is Amazon. I I believe Amazon and I I've mentioned it so many times that I I think it's one of the best companies in the market to own",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,08:53,09:06,https://www.youtube.com/watch?v=--P9ha_OTJA&t=533s,CRM,CRM,Salesforce,buy_or_add,buy_or_add,0.75,"at one of them, let's take Salesforce","companies trade at optically low valuations. Meaning that if we just look at one of them, let's take Salesforce and we look at some of the valuation metrics, they look pretty cheap.",True,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,11:46,11:59,https://www.youtube.com/watch?v=--P9ha_OTJA&t=706s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,Meta. I've chosen to go with Google. I,"companies I own, some I don't. In the passive income portfolio, I don't own Meta. I've chosen to go with Google. I don't own Adobe, but I've chosen to go with Salesforce. The next couple of",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,12:16,12:32,https://www.youtube.com/watch?v=--P9ha_OTJA&t=736s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,"Mastercard 34,000 into it 21,000 and","that I've owned for well over a year. For example, S&P Global is up 28,000, Mastercard 34,000 into it 21,000 and Moody's 10,000. These are good gains, but almost all of these gains came",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,03:36,03:47,https://www.youtube.com/watch?v=--P9ha_OTJA&t=216s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,at. And part of the reason why Meta's,"Now, anytime a high-quality company goes through a sell-off, it's worth looking at. And part of the reason why Meta's underperforming and selling off may be temporary. Meta's underperformance is",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,04:23,04:33,https://www.youtube.com/watch?v=--P9ha_OTJA&t=263s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,like a return to Meta's old days of,"capacity."" Portfolio managers and investors are saying, quote, ""This feels like a return to Meta's old days of overspending on things that are frivolous or which don't have",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,15:55,16:07,https://www.youtube.com/watch?v=--P9ha_OTJA&t=955s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,"course, is Netflix. It was as high as","and one of them that has been an incredible winner in this portfolio, of course, is Netflix. It was as high as $1,300 per share, and now it's below $1,100 per share. While some investors",False,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,17:44,17:57,https://www.youtube.com/watch?v=--P9ha_OTJA&t=1064s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,"month. So, Netflix makes its service","They have a plan for basically anyone. You can even add on Friends for $3 a month. So, Netflix makes its service incredibly affordable to the broader public. And the value proposition that",True,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,01:44,01:56,https://www.youtube.com/watch?v=--P9ha_OTJA&t=104s,UBER,UBER,Uber,buy_or_add,buy_or_add,0.75,of Uber. We also have news that Amazon,"with their earnings report, and he lays out an investment thesis for the future of Uber. We also have news that Amazon has sued Perplexity to stop them from using their AI tool to buy stuff.",True,True
2025-11-05,6 Stocks To Buy In An Overvalued Market,https://www.youtube.com/watch?v=--P9ha_OTJA,24:50,25:00,https://www.youtube.com/watch?v=--P9ha_OTJA&t=1490s,UBER,UBER,Uber,holding_update,hold_or_portfolio_holding,0.65,">> Now, he highlights Uber's relative","gaining category position and growing faster than the overall category. >> Now, he highlights Uber's relative growth, which is important to note that they're taking market share and the",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,16:07,16:21,https://www.youtube.com/watch?v=zo1CltybP9M&t=967s,AMD,AMD,Advanced Micro Devices,holding_update,hold_or_portfolio_holding,0.65,that's not just AMD or the Chinese,"than Nvidia's chips. Meaning that Nvidia has a new potential problem. A problem that's not just AMD or the Chinese trying to make their own GPUs and chips, but now it's Google. The Wall Street",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,21:27,21:40,https://www.youtube.com/watch?v=zo1CltybP9M&t=1287s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,from Amazon. You have Meta and Microsoft,works creating their own GPUs. You have the TPUs from Google. You have tranium from Amazon. You have Meta and Microsoft also working on their own hardware as well. And I don't like the fact that,False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,00:41,00:54,https://www.youtube.com/watch?v=zo1CltybP9M&t=41s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,have some big news to talk about. Google,Mastercard is in such a strong position today and likely to outperform. We also have some big news to talk about. Google starting to make Nvidia dance. They're starting to challenge Nvidia's dominance,False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,06:03,06:15,https://www.youtube.com/watch?v=zo1CltybP9M&t=363s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,Google stock. It's gotten to a price,"significantly to the position. But just like Netflix, I'm no longer buying Google stock. It's gotten to a price point where I believe the riskreward and the balance in the future, although",True,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,15:29,15:40,https://www.youtube.com/watch?v=zo1CltybP9M&t=929s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,Google. This is a company that again I,"massive position in my portfolio. Now, moving on, we get to more news about Google. This is a company that again I saw a lot of super investors selling this one down in Q3 of this year and I",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,00:06,00:22,https://www.youtube.com/watch?v=zo1CltybP9M&t=6s,MA,MA,Mastercard,buy_or_add,buy_or_add,0.75,days. The company's Mastercard. And I,"$15,000 and another $12,000 of the same stock all within the past 30 days. The company's Mastercard. And I bought way more of it than I even said I was going to. In a previous episode, I",True,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,00:37,00:49,https://www.youtube.com/watch?v=zo1CltybP9M&t=37s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,Mastercard is in such a strong position,"And in this episode, we'll be going over four reasons. Four reasons why I believe Mastercard is in such a strong position today and likely to outperform. We also have some big news to talk about. Google",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,12:28,12:41,https://www.youtube.com/watch?v=zo1CltybP9M&t=748s,MA,MA,Mastercard,sell_or_reduce,sell_or_reduce,0.75,don't use Mastercard's network,"that can sell these services like a SAS business to any company, even ones that don't use Mastercard's network themselves. The whole goal here is to make their company even less disruptible",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,17:30,17:43,https://www.youtube.com/watch?v=zo1CltybP9M&t=1050s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,Google and Meta being talked about as,"potentially reduce reliance on outside vendors. As a result of this news of Google and Meta being talked about as doing a deal, Nvidia's newsroom on X decided to release this post. They said,",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,21:27,21:40,https://www.youtube.com/watch?v=zo1CltybP9M&t=1287s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,from Amazon. You have Meta and Microsoft,works creating their own GPUs. You have the TPUs from Google. You have tranium from Amazon. You have Meta and Microsoft also working on their own hardware as well. And I don't like the fact that,False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,21:27,21:40,https://www.youtube.com/watch?v=zo1CltybP9M&t=1287s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,from Amazon. You have Meta and Microsoft,works creating their own GPUs. You have the TPUs from Google. You have tranium from Amazon. You have Meta and Microsoft also working on their own hardware as well. And I don't like the fact that,False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,05:33,05:46,https://www.youtube.com/watch?v=zo1CltybP9M&t=333s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,Netflix was beaten down after they lost,"like I've figured out a position, I tend to lean into it very heavily. When Netflix was beaten down after they lost subscribers, I started leaning into that company heavily. I made content non-stop",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,06:01,06:13,https://www.youtube.com/watch?v=zo1CltybP9M&t=361s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,"like Netflix, I'm no longer buying","2025, and that's where I added significantly to the position. But just like Netflix, I'm no longer buying Google stock. It's gotten to a price point where I believe the riskreward and",True,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,20:42,20:54,https://www.youtube.com/watch?v=zo1CltybP9M&t=1242s,NVDA,NVDA,Nvidia,sell_or_reduce,sell_or_reduce,0.75,anyway. Nvidia is going to continue to,"that Nvidia probably has so much demand right now that it doesn't really matter anyway. Nvidia is going to continue to be able to sell their GPUs at a very high margin, but this is always been a",False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,21:34,21:46,https://www.youtube.com/watch?v=zo1CltybP9M&t=1294s,NVDA,NVDA,Nvidia,holding_update,hold_or_portfolio_holding,0.65,around half the revenue from Nvidia are,also working on their own hardware as well. And I don't like the fact that around half the revenue from Nvidia are from customers that are working on their own solutions. When I contrast that with,False,True
2025-12-01,"I Just Bought $77,000 Of This Stock",https://www.youtube.com/watch?v=zo1CltybP9M,09:48,10:01,https://www.youtube.com/watch?v=zo1CltybP9M&t=588s,PYPL,PYPL,PayPal,holding_update,hold_or_portfolio_holding,0.65,different competitors from CLA to PayPal,they don't really have a duopoly in digital payments. There's so many different competitors from CLA to PayPal to even government entities making their own payment rails. Many governments in,False,True
2025-12-22,How To Grow A $1 Million Portfolio,https://www.youtube.com/watch?v=r06k8lF4isc,12:18,12:31,https://www.youtube.com/watch?v=r06k8lF4isc&t=738s,AAPL,AAPL,Apple,buy_or_add,buy_or_add,0.75,"the best stocks in the market was Apple,","I've done so for a long period of time. For example, years ago, I thought one of the best stocks in the market was Apple, and that one went really well. I I made around $35,000 on the stock, which was a",True,True
2025-12-22,How To Grow A $1 Million Portfolio,https://www.youtube.com/watch?v=r06k8lF4isc,12:48,13:00,https://www.youtube.com/watch?v=r06k8lF4isc&t=768s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,Google. I bought Google both in the,"a big winner. Then in 2025, this year, I made the primary focus of my channel on Google. I bought Google both in the passive income portfolio, and I own it in the story fund. In the passive income",True,True
2025-12-22,How To Grow A $1 Million Portfolio,https://www.youtube.com/watch?v=r06k8lF4isc,12:56,13:07,https://www.youtube.com/watch?v=r06k8lF4isc&t=776s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,nearly doubling. I also have Google in,"in the story fund. In the passive income portfolio, it's been a massive winner, nearly doubling. I also have Google in the story fund, and this is again one that I own so much of because I was very",False,True
2025-12-22,How To Grow A $1 Million Portfolio,https://www.youtube.com/watch?v=r06k8lF4isc,15:59,16:13,https://www.youtube.com/watch?v=r06k8lF4isc&t=959s,MA,MA,Mastercard,buy_or_add,buy_or_add,0.75,"of time saying I'm buying MasterCard,","happened in this time period? Well, I made multiple videos in a short amount of time saying I'm buying MasterCard, and I did buy a lot of the company right at that specific point. I bought $30,000",True,True
2025-12-22,How To Grow A $1 Million Portfolio,https://www.youtube.com/watch?v=r06k8lF4isc,12:29,12:43,https://www.youtube.com/watch?v=r06k8lF4isc&t=749s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,I became very bullish on Netflix. That,"lot of money based on the size of my portfolio at the time. In 2021 and 2022, I became very bullish on Netflix. That was one that I bought a lot of. It had a big recovery. Netflix gained 70 million",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,02:21,02:34,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=141s,AAPL,AAPL,Apple,sell_or_reduce,sell_or_reduce,0.75,"Meta, Google, Nvidia, Apple, Microsoft,","And this isn't just one company. A lot of companies are selling off today. Meta, Google, Nvidia, Apple, Microsoft, all the big tech companies, all the NASDAQ leaders, all the AI winners, plus",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,08:43,08:53,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=523s,ADBE,ADBE,Adobe,sell_or_reduce,sell_or_reduce,0.75,different types of competitors. Adobe,"Salesforce, making it so that this company has to contend with all different types of competitors. Adobe selling down and multiples are contracting because the company's",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,15:59,16:09,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=959s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,third one worth buying today is Amazon.,"wants to have access to a massively profitable tech-like bank. Now, the third one worth buying today is Amazon. This is one that's been on my buy list for some time and it's also a large",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,16:24,16:37,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=984s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,single biggest reasons to own Amazon,"out of all of these reasons, I want to highlight two that I believe are the single biggest reasons to own Amazon today. The first one's Amazon Web Services, AWS. My thesis with Amazon is",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,08:26,08:38,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=506s,CRM,CRM,Salesforce,sell_or_reduce,sell_or_reduce,0.75,"weaker. For example, Salesforce is","simple reason. Usually, stocks sell down because they're becoming structurally weaker. For example, Salesforce is selling down over the past couple of months because the stock is becoming",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,09:49,10:00,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=589s,DIS,DIS,Disney,buy_or_add,buy_or_add,0.75,"many of you may say, well, look, Disney","going down in stock price as it's becoming structurally stronger. Now, many of you may say, well, look, Disney bought a different company and look how that's worked out for Disney. That's",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,15:36,15:50,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=936s,F,F,Ford,buy_or_add,buy_or_add,0.75,"teens, a 14 and a half Ford PE ratio.","to earnings, it looks rather cheap. trading in the low teens, the mid- teens, a 14 and a half Ford PE ratio. That is very cheap when comparing to almost any tech company. So whether",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,02:21,02:34,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=141s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,"Meta, Google, Nvidia, Apple, Microsoft,","And this isn't just one company. A lot of companies are selling off today. Meta, Google, Nvidia, Apple, Microsoft, all the big tech companies, all the NASDAQ leaders, all the AI winners, plus",False,True
